index_original,y_test_log,y_pred_log,y_test_euro,y_pred_euro,error_euro,error_percent
4570,2.8326249356838407,3.9605210191135574,15.989999999999998,51.484664339858256,35.49466433985826,221.9803898677815
3481,4.6150215020384655,4.125354562049274,99.99,60.889749116891984,-39.10025088310801,-39.10416129923794
5023,3.09058780456667,4.385324985876542,20.990000000000002,79.264303739876,58.274303739876,277.6288887083182
6941,4.476768471183568,4.975017624975419,86.95000000000003,143.75137636514862,56.801376365148585,65.32648230609381
2934,5.141605075260502,4.470470941228895,169.99000000000007,86.39787258468353,-83.59212741531654,-49.174732287379555
3135,2.63834278867739,3.405786743081141,12.99,29.137997260009232,16.147997260009234,124.31098737497486
6106,4.842611042003125,4.819957544924301,125.79999999999995,122.95982794422864,-2.840172055771319,-2.2576884386099523
6518,4.494573764646065,4.458795166546058,88.53,85.38336880047592,-3.14663119952408,-3.5543106286276744
4848,3.663305202994506,3.9029218786967084,37.989999999999995,48.54700815829897,10.557008158298977,27.78891328849428
7554,6.327936783729195,6.254896840593922,558.9999999999999,519.5556717735624,-39.444328226437506,-7.056230451956622
7314,2.6748380668960965,4.282471501357111,13.51,71.41920316854433,57.90920316854433,428.6395497301579
4742,5.003879189599248,4.687078272623503,147.99,107.53560465188166,-40.454395348118354,-27.335897931021254
4620,7.863266724009573,5.582197921409081,2598.9999999999977,264.6548530745762,-2334.3451469254214,-89.81705067046647
334,4.187986684925728,3.4624207077351987,64.88999999999997,30.894089412065313,-33.99591058793466,-52.39006100775878
6820,3.238286218388024,3.601756355025498,24.490000000000002,35.66257041853533,11.17257041853533,45.62094903444397
5768,3.2577118486533987,4.767362979513802,24.989999999999995,116.60869614170478,91.61869614170479,366.6214331400753
4866,4.3943256902608985,4.206947405983629,79.99,66.15124114588583,-13.838758854114161,-17.300611144035706
3922,5.916175108066267,4.997340838669199,369.98999999999995,147.01902882914607,-222.9709711708539,-60.2640533989713
1425,2.39698576841553,3.3344595853695527,9.989999999999998,27.063213354086567,17.07321335408657,170.90303657744317
3872,5.739760757321436,5.030239791043162,309.99,151.969689059419,-158.020310940581,-50.97593823690474
5193,4.025173103360802,4.436448144696317,54.990000000000016,83.47436746167467,28.48436746167466,51.79917705341816
1287,2.826721730819709,2.4378453704796046,15.89,10.448347202790002,-5.441652797209999,-34.24576964889867
4765,7.6236370589140945,6.254147640205993,2044.9899999999996,519.1658173201201,-1525.8241826798794,-74.61279432563875
3624,3.2577118486533987,4.348586801806581,24.989999999999995,76.36904783224158,51.37904783224158,205.59843070124688
5910,7.143586006628351,6.799545673228897,1264.9599999999996,896.4394682390202,-368.52053176097934,-29.132979047636248
3429,6.675192505751435,5.703747498281772,791.4999999999998,298.9895072711712,-492.5104927288286,-62.22495170294741
5958,5.564328818089423,4.251588358740727,259.9500000000001,69.21685337189481,-190.7331466281053,-73.37301274402971
101,4.157162854614252,3.5078048423917085,62.88999999999999,32.37492409436579,-30.515075905634205,-48.52134823602196
7231,4.709440107163888,5.275402633517223,109.99000000000001,194.46916310720823,84.47916310720822,76.80622157215039
6301,4.804021044733257,4.913144145003523,121.00000000000003,135.0665555405059,14.066555540505874,11.62525251281477
1905,2.771963526845863,3.183547809189917,14.99,23.132218362078287,8.142218362078287,54.31766752553894
7407,6.214608098422191,6.195101017558624,498.99999999999983,489.3409755444911,-9.659024455508757,-1.93567624358893
683,4.595018834931716,4.377328754090242,97.99000000000002,78.62505097577528,-19.364949024224742,-19.762168613353136
1869,3.7133281345162463,4.009900013680134,39.99,54.141356906473796,14.151356906473794,35.38723907595347
5099,7.170119543449628,6.267055390785485,1299.0,525.9235074145329,-773.0764925854671,-59.51320189264566
3128,3.688629422858727,4.135765787893999,38.989999999999995,61.53746317040606,22.54746317040607,57.828836035922215
4140,3.0440461338325417,3.4854610568765763,19.990000000000002,31.63747137207281,11.647471372072808,58.266490105416736
1400,4.919907930463299,4.489215541415663,135.99000000000007,88.0515612097886,-47.938438790211464,-35.25144406957235
6369,4.786991617740363,4.720889070680328,118.93999999999996,111.2680225171718,-7.671977482828154,-6.450292149678962
1880,6.152732694704104,4.905341274681886,469.00000000000006,134.0089772913414,-334.99102270865865,-71.42665729395706
3366,3.0440461338325417,4.124803107170126,19.990000000000002,60.855629121455856,40.865629121455854,204.4303607876731
3985,6.5235476217538855,5.924321072261707,679.9900000000002,373.02441358963137,-306.96558641036887,-45.14266186419929
2303,5.30325515557766,4.578568145533993,199.98999999999992,96.37486770087231,-103.61513229912761,-51.81015665739669
4985,4.173771695853422,4.463852151035002,63.959999999999994,85.82131456577184,21.86131456577185,34.179666300456304
6454,2.374905754573672,4.310845301862744,9.750000000000002,73.50344022698184,63.75344022698184,653.8814382254546
965,5.30325515557766,4.096683387464804,199.98999999999992,59.14049374567867,-140.84950625432126,-70.4282745408877
7356,5.17042717524212,4.706699262196751,174.99,109.68621012774695,-65.30378987225306,-37.31858384607867
6666,5.3431951253261225,5.311315205994104,208.1800000000001,201.6165357075359,-6.563464292464204,-3.152783308898165
61,7.407445129535729,5.1066959333761135,1647.2099999999998,164.12387228821552,-1483.0861277117842,-90.03625085519056
3484,6.552493621597604,5.691350587321531,699.9899999999999,295.2935208022994,-404.6964791977005,-57.814608665509596
1375,3.688629422858727,3.7645675914197545,38.989999999999995,42.14504553782346,3.1550455378234616,8.091935208575178
1888,2.9439125248241944,3.0014908152238933,17.99,19.115503078863313,1.1255030788633142,6.256270588456444
1703,5.010635294096256,4.6525526436707825,149.00000000000009,103.85229480606354,-45.147705193936545,-30.300473284521157
4074,6.255730847711197,6.236960927150096,519.99,510.302262540302,-9.687737459697985,-1.8630622626777407
1790,4.108904713553431,3.185077455834312,59.88000000000006,23.169160375828188,-36.71083962417187,-61.30734740175656
5852,3.433664571799657,4.1530785542830255,29.99,62.62958621789401,32.639586217894006,108.83489902598869
6198,3.5550623063795967,4.709133888598581,33.99,109.95601800466103,75.96601800466104,223.4951986015329
5831,3.8709926558701535,5.026061205011442,46.98999999999997,151.33182566509538,104.34182566509541,222.05112931495103
4832,3.931629535067065,3.433745795368278,49.99000000000003,29.992517220619003,-19.997482779381027,-40.00296615199243
3761,3.367295829986474,4.312950267475559,28.000000000000004,73.66043258048096,45.66043258048096,163.07297350171768
6750,3.734808386002336,3.1829597131830774,40.879999999999995,23.118030473152686,-17.76196952684731,-43.4490448308398
5365,4.875120984409557,4.76660964337522,129.98999999999998,116.52013062468052,-13.469869375319462,-10.36223507602082
5763,5.988961416889864,4.8903182637837315,398.0000000000001,131.99589509309118,-266.00410490690894,-66.8352022379168
3434,4.375631227585021,4.124345416027412,78.49000000000001,60.827324825686766,-17.662675174313243,-22.503089787633126
3717,3.783962335360629,3.8584695900960577,42.99000000000002,46.39276548227167,3.402765482271647,7.9152488538535595
7221,6.3647335449998295,6.432102280564175,579.99,620.4790990661891,40.489099066189056,6.980999511403482
4039,4.875120984409557,4.626010151325007,129.98999999999998,101.10586337871693,-28.884136621283048,-22.220275883747252
4623,4.330601752681694,4.63776979098903,74.99,102.31367936104846,27.323679361048463,36.43643067215424
5948,4.429506416858203,4.527869321524071,82.88999999999999,91.56113281532551,8.671132815325521,10.461011962028618
2957,6.311716660167896,4.887628952388705,549.99,131.63870822555847,-418.3512917744415,-76.06525423633911
5096,3.9308447596687337,3.500619119124697,49.949999999999996,32.13596071634988,-17.814039283650118,-35.663742309609844
2836,4.32068300443283,4.648967851319887,74.24000000000002,103.47709401193782,29.2370940119378,39.38186154625241
7510,6.396929655216146,6.277428899544228,599.0,531.418002357945,-67.58199764205494,-11.282470390994149
7660,5.198220750009751,3.132717314009968,179.94999999999996,21.936219852450918,-158.01378014754903,-87.80982503336986
